model_id,mimeType,tag_id,value,quality,timestamp
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16308,192,2021-03-18T17:36:14.901Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15984,192,2021-03-18T17:36:16.903Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16311,192,2021-03-18T17:36:16.903Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15987,192,2021-03-18T17:36:18.904Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16314,192,2021-03-18T17:36:18.904Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15989,192,2021-03-18T17:36:20.907Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16316,192,2021-03-18T17:36:20.907Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15992,192,2021-03-18T17:36:22.907Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16319,192,2021-03-18T17:36:22.907Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15995,192,2021-03-18T17:36:24.907Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16322,192,2021-03-18T17:36:24.907Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,15997,192,2021-03-18T17:36:26.909Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16324,192,2021-03-18T17:36:26.909Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16000,192,2021-03-18T17:36:28.911Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16327,192,2021-03-18T17:36:28.911Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16002,192,2021-03-18T17:36:30.912Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16329,192,2021-03-18T17:36:30.912Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16005,192,2021-03-18T17:36:32.914Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16332,192,2021-03-18T17:36:32.914Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16008,192,2021-03-18T17:36:34.915Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16335,192,2021-03-18T17:36:34.915Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16010,192,2021-03-18T17:36:36.916Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16337,192,2021-03-18T17:36:36.916Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16013,192,2021-03-18T17:36:38.918Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16340,192,2021-03-18T17:36:38.918Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16015,192,2021-03-18T17:36:40.919Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16342,192,2021-03-18T17:36:40.919Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16018,192,2021-03-18T17:36:42.921Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16345,192,2021-03-18T17:36:42.921Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16021,192,2021-03-18T17:36:44.921Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16348,192,2021-03-18T17:36:44.921Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16023,192,2021-03-18T17:36:46.923Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16350,192,2021-03-18T17:36:46.923Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16025,192,2021-03-18T17:36:48.967Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16353,192,2021-03-18T17:36:48.967Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16028,192,2021-03-18T17:36:50.966Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16356,192,2021-03-18T17:36:50.966Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16030,192,2021-03-18T17:36:52.969Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16358,192,2021-03-18T17:36:52.969Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16031,192,2021-03-18T17:36:54.97Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16359,192,2021-03-18T17:36:54.97Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16034,192,2021-03-18T17:37:00.978Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16362,192,2021-03-18T17:37:00.978Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16037,192,2021-03-18T17:37:02.98Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16365,192,2021-03-18T17:37:02.98Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16039,192,2021-03-18T17:37:04.985Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16367,192,2021-03-18T17:37:04.985Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16042,192,2021-03-18T17:37:06.987Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16370,192,2021-03-18T17:37:06.987Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16044,192,2021-03-18T17:37:08.989Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16372,192,2021-03-18T17:37:08.989Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16047,192,2021-03-18T17:37:10.992Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16375,192,2021-03-18T17:37:10.992Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16050,192,2021-03-18T17:37:12.993Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16378,192,2021-03-18T17:37:12.993Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16052,192,2021-03-18T17:37:14.994Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16380,192,2021-03-18T17:37:14.994Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16055,192,2021-03-18T17:37:16.996Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16383,192,2021-03-18T17:37:16.996Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16058,192,2021-03-18T17:37:19.005Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16386,192,2021-03-18T17:37:19.005Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16060,192,2021-03-18T17:37:21.006Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16388,192,2021-03-18T17:37:21.006Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16063,192,2021-03-18T17:37:23.008Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16391,192,2021-03-18T17:37:23.008Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16065,192,2021-03-18T17:37:25.008Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16393,192,2021-03-18T17:37:25.008Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16068,192,2021-03-18T17:37:27.01Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16396,192,2021-03-18T17:37:27.01Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16071,192,2021-03-18T17:37:29.012Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16399,192,2021-03-18T17:37:29.012Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16072,192,2021-03-18T17:37:31.014Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16401,192,2021-03-18T17:37:31.014Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16075,192,2021-03-18T17:37:33.018Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16404,192,2021-03-18T17:37:33.018Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16077,192,2021-03-18T17:37:35.019Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16406,192,2021-03-18T17:37:35.019Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16080,192,2021-03-18T17:37:37.021Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16409,192,2021-03-18T17:37:37.021Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16083,192,2021-03-18T17:37:39.022Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16412,192,2021-03-18T17:37:39.022Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16085,192,2021-03-18T17:37:41.024Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16414,192,2021-03-18T17:37:41.024Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16088,192,2021-03-18T17:37:43.026Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16417,192,2021-03-18T17:37:43.026Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16090,192,2021-03-18T17:37:45.028Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16419,192,2021-03-18T17:37:45.028Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16093,192,2021-03-18T17:37:47.031Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16422,192,2021-03-18T17:37:47.031Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16096,192,2021-03-18T17:37:49.032Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16425,192,2021-03-18T17:37:49.032Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16098,192,2021-03-18T17:37:51.033Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16427,192,2021-03-18T17:37:51.033Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16101,192,2021-03-18T17:37:53.035Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16430,192,2021-03-18T17:37:53.035Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16104,192,2021-03-18T17:37:55.037Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16433,192,2021-03-18T17:37:55.037Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16106,192,2021-03-18T17:37:57.039Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16435,192,2021-03-18T17:37:57.039Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16109,192,2021-03-18T17:37:59.04Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16438,192,2021-03-18T17:37:59.04Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16111,192,2021-03-18T17:38:01.042Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16440,192,2021-03-18T17:38:01.042Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16114,192,2021-03-18T17:38:03.043Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16443,192,2021-03-18T17:38:03.043Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16117,192,2021-03-18T17:38:05.044Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16446,192,2021-03-18T17:38:05.044Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16119,192,2021-03-18T17:38:07.046Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16448,192,2021-03-18T17:38:07.046Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16121,192,2021-03-18T17:38:09.047Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16451,192,2021-03-18T17:38:09.047Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16124,192,2021-03-18T17:38:11.05Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16454,192,2021-03-18T17:38:11.05Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16126,192,2021-03-18T17:38:13.052Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16456,192,2021-03-18T17:38:13.052Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16129,192,2021-03-18T17:38:15.053Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16459,192,2021-03-18T17:38:15.053Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16131,192,2021-03-18T17:38:17.054Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16461,192,2021-03-18T17:38:17.054Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16134,192,2021-03-18T17:38:19.055Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16464,192,2021-03-18T17:38:19.055Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16137,192,2021-03-18T17:38:21.056Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16467,192,2021-03-18T17:38:21.056Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16139,192,2021-03-18T17:38:23.059Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16469,192,2021-03-18T17:38:23.059Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16142,192,2021-03-18T17:38:25.059Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16472,192,2021-03-18T17:38:25.059Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16144,192,2021-03-18T17:38:27.06Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16474,192,2021-03-18T17:38:27.06Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16147,192,2021-03-18T17:38:29.061Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16477,192,2021-03-18T17:38:29.061Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,16150,192,2021-03-18T17:38:31.063Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,16480,192,2021-03-18T17:38:31.063Z
